Date,EventID,Magnitude,Date_decimal,Longitude,Latitude,Depth
13/09/2015 02:57:26,310583,4.4,2015.698968,28.878,37.101,21.36
16/09/2015 03:23:22,310789,4,2015.707236,30.7835,36.109,48.25
16/09/2015 19:52:11,310835,4.8,2015.709118,27.719,35.3,11.7
18/09/2015 22:30:28,311983,4,2015.714898,30.4296,39.8125,8.84
22/09/2015 06:25:04,312178,4.3,2015.72402,29.118,39.1271,9.33
22/09/2015 07:11:11,312185,4.3,2015.724108,29.1071,39.1295,6.1
28/09/2015 03:34:00,312580,4,2015.740133,29.5355,36.0775,5.99
3/10/2015 21:08,312880,4.1,2015.755837,38.963,38.1753,7.16
6/10/2015 21:27,313035,5.2,2015.764094,29.8853,36.1846,34.23
9/10/2015 14:39,313206,4.9,2015.771536,36.681,40.6643,20.17
9/10/2015 16:11,313218,4,2015.771712,36.6735,40.6681,20.52
12/10/2015 2:16,313409,4.7,2015.778341,26.5553,34.7458,14.64
13/10/2015 23:18:10,313519,4.2,2015.783482,29.0328,39.1143,10.21
26/10/2015 20:08:00,315254,4.3,2015.818737,26.2648,39.7781,9.78
28/10/2015 16:20:02,315392,4.4,2015.823782,27.7446,40.8003,13.04
29/10/2015 09:46:39,315435,4.8,2015.825774,43.7438,39.1198,4.9
16/11/2015 15:45:43,316686,4,2015.875772,28.7631,40.8181,13.23
18/11/2015 10:35:46,317889,4.1,2015.880662,29.2956,37.8286,17.09
18/11/2015 14:55:40,317904,4.1,2015.881156,29.3195,37.8023,14.72
19/11/2015 15:21:40,317990,4,2015.883945,26.61,34.505,44.4
29/11/2015 00:28:08,318592,5,2015.909643,37.8241,38.8381,17.45
30/11/2015 01:04:43,318787,4.1,2015.912452,28.488,34.6028,40.26
2/12/2015 15:52,319040,4,2015.919621,28.154,39.1495,10.85
2/12/2015 23:27,319064,5.3,2015.920485,40.217,39.261,10.66
9/12/2015 9:03,319677,4.5,2015.93802,37.8493,38.8173,17.54
12/12/2015 15:48,320038,4.1,2015.94701,43.5216,37.8821,9.96
15/12/2015 01:13:39,320221,4,2015.953565,29.731,42.253,50.45
19/12/2015 11:14:56,321498,4,2015.965668,26.5821,38.6303,4.78
26/12/2015 04:51:48,322022,4.1,2015.984117,31.1658,35.3923,30.73
26/12/2015 11:00:52,322039,5.2,2015.984819,27.3613,35.6253,12.78
1/1/2016 9:11,322365,4,2016.001046,30.5338,40.0415,7.38
5/1/2016 23:11,322607,4.2,2016.01357,26.84,36.644,131
7/1/2016 2:01,322672,4.4,2016.016624,43.5083,38.9188,10.15
7/1/2016 2:52,322674,4,2016.016721,43.5316,38.9158,8.97
10/1/2016 17:40,322860,5,2016.026603,34.358,39.564,13.6
16/01/2016 18:51:16,323242,4,2016.04313,31.2016,35.4011,30.5
19/01/2016 19:04:43,324352,4.5,2016.051352,26.9533,36.6703,34.61
22/01/2016 07:22:57,324502,4.1,2016.058217,40.1295,39.2715,7.01
23/01/2016 07:53:44,324574,4.5,2016.061008,42.6708,38.0495,15.21
2/2/2016 14:21,325133,4.1,2016.089066,37.8425,38.8426,10.15
5/2/2016 13:25,325282,4,2016.097157,29.367,36.9488,8.03
18/02/2016 07:56:48,326904,4.1,2016.132052,35.8421,39.0116,5.44
12/3/2016 15:44,328220,4.2,2016.195781,27.9785,36.5926,51.57
22/03/2016 13:25:16,329715,4.6,2016.222839,31.8283,35.7548,43.16
24/03/2016 01:22:16,329796,4.2,2016.226932,29.6781,35.9365,17.93
31/03/2016 21:33:21,330251,4.1,2016.248356,35.8441,37.017,28.37
7/4/2016 11:11,330734,4.1,2016.266301,35.0906,37.9231,12.9
19/04/2016 23:50:10,335161,4,2016.300528,43.5535,38.8986,10.92
23/04/2016 19:51:58,335396,4,2016.311005,36.6191,36.9093,5.79
29/04/2016 23:36:27,335774,4.2,2016.327824,26.619,34.586,15.7
5/5/2016 7:34,336113,4.1,2016.342392,26.541,36.706,4.4
9/5/2016 3:57,336362,4.1,2016.352909,39.8503,39.9081,13.97
27/05/2016 18:14:48,338464,4.1,2016.403717,27.5403,35.4196,25.91
4/6/2016 2:22,338954,4,2016.423768,31.6141,35.4311,6.46
5/6/2016 20:26,339061,4.2,2016.428556,26.6953,38.6085,21.34
7/6/2016 4:09,339229,4.3,2016.432168,29.1605,40.259,13.92
10/6/2016 18:57,339526,4.5,2016.442048,40.7121,39.0118,12.81
19/06/2016 19:17:52,340103,4,2016.466678,26.3926,35.7101,24.82
21/06/2016 06:25:22,341128,4.1,2016.470677,40.675,39.4001,18.29
25/06/2016 05:40:11,342268,4.2,2016.48152,29.2016,40.6985,9.73
27/06/2016 21:34:21,342427,4.3,2016.488795,26.4956,34.2608,6.58
27/06/2016 22:11:45,342426,4,2016.488866,26.566,34.43,6.43
28/06/2016 06:49:29,342483,4,2016.489848,25.937,39.4206,12
3/7/2016 18:05,342977,4,2016.504792,27.8053,38.763,9.82
9/7/2016 7:15,343269,4.3,2016.519952,30.4645,36.9745,52.28
13/07/2016 18:36:05,343557,4.2,2016.532172,31.1308,35.9518,26.21
17/07/2016 20:58:44,343822,4,2016.543372,29.3981,37.9978,9.48
19/07/2016 01:55:43,343892,4.1,2016.546668,26.8558,37.151,10.06
22/07/2016 21:40:13,344108,4.3,2016.557112,35.1811,42.1245,29.85
25/07/2016 23:35:16,345110,4.1,2016.565527,31.5921,35.8923,21.82
2/8/2016 19:30,345660,4.2,2016.586921,33.3615,40.315,12.23
7/8/2016 16:08,345952,4.1,2016.600198,31.7555,35.4586,24.39
17/08/2016 01:07:02,346514,4.1,2016.62581,38.1531,38.7015,11.16
6/9/2016 5:27,348299,4.2,2016.680949,28.1553,36.2865,49.58
12/9/2016 8:26,348611,4.6,2016.697682,27.7451,38.905,17.78
12/9/2016 9:29,348625,4.5,2016.697802,27.7448,38.9023,17.24
16/09/2016 05:12:24,349054,4,2016.708243,36.9008,37.2055,7.8
21/09/2016 18:08:11,349445,4,2016.723376,31.8376,35.2778,18.64
27/09/2016 20:57:09,350630,5.2,2016.74009,27.5966,36.405,50.63
28/09/2016 09:10:06,350660,4,2016.741481,29.1285,37.933,7.5
9/10/2016 6:21,351555,4,2016.771215,27.726,39.0091,14.07
15/10/2016 02:51:03,351969,4.2,2016.78721,27.7166,38.9298,9.8
15/10/2016 05:32:57,351979,4.5,2016.787517,26.5475,35.096,3.1
15/10/2016 08:18:35,351994,4.8,2016.787831,30.6391,42.0791,27.32
17/10/2016 01:30:32,352157,4.4,2016.792522,26.9261,37.9275,10.36
18/10/2016 19:22:47,352832,4.1,2016.797288,43.7393,38.6323,11.85
19/10/2016 12:18:45,352892,4.3,2016.799216,30.378,36.1193,48
23/10/2016 08:22:01,353171,4.2,2016.809696,41.9276,38.4211,1.63
2/11/2016 11:57,353840,4.7,2016.837427,34.2811,40.7508,6.42
20/11/2016 22:52:36,354961,4,2016.88785,38.5926,39.9526,6.36
23/11/2016 10:03:16,355083,4.1,2016.894587,43.9503,38.4788,11.59
23/11/2016 12:14:36,355089,4.6,2016.894836,43.8703,38.5393,9.97
24/11/2016 16:40:43,355163,4,2016.898074,43.873,38.525,9.2
3/12/2016 8:35,355637,4.2,2016.921744,27.4206,35.9391,26.73
12/12/2016 22:42,356186,4.4,2016.94794,43.8653,38.533,10.72
15/12/2016 16:43:57,356338,4.2,2016.955457,28.6418,37.104,18.11
16/12/2016 21:21:49,356410,4.5,2016.958716,39.72,39.5798,3.19
20/12/2016 06:03:45,356648,5.1,2016.967903,26.959,36.594,118.3
1/1/2017 13:03,357428,4.6,2017.001491,26.917,34.595,7.01
4/1/2017 0:08,357677,4.1,2017.008236,29.2586,36.2751,42.29
5/1/2017 14:05,357775,4.2,2017.012567,26.7875,36.5158,57.92
14/01/2017 22:38:59,358230,4.6,2017.038202,26.1518,39.5373,9
15/01/2017 04:03:20,358276,4.3,2017.038819,26.151,39.5418,9.24
25/01/2017 01:19:32,358986,4.3,2017.065905,27.6628,36.7501,19.29
25/01/2017 18:50:52,359041,5,2017.067905,26.5121,35.5143,37.39
26/01/2017 14:34:51,359072,4,2017.070158,25.233,38.5605,2.17
26/01/2017 14:35:18,359073,4.2,2017.070158,25.4441,38.5981,1.06
27/01/2017 20:51:25,359179,4.6,2017.073614,28.688,35.8621,25.44
3/2/2017 6:33,359848,4,2017.09116,38.0893,38.6873,17.85
10/2/2017 12:27,361270,4.5,2017.111011,42.5345,39.777,4.5
10/2/2017 16:15,361294,4,2017.111446,35.6898,37.4885,7.48
12/2/2017 13:48,361551,5.3,2017.116644,26.17,39.5336,7
19/02/2017 17:36:42,362571,4.1,2017.136257,42.6993,37.5161,14.97
25/02/2017 21:06:04,363246,4.4,2017.153094,36.0965,37.0066,3.75
2/3/2017 11:07,363883,5.5,2017.165653,38.4866,37.5955,9.76
8/3/2017 20:09,365028,4.1,2017.183124,27.6536,39.965,15.03
10/3/2017 22:23,365228,4,2017.188858,38.5076,37.578,9.34
15/03/2017 23:29:46,365759,4.4,2017.202682,27.5306,35.9203,26.56
20/03/2017 07:00:18,366212,4.3,2017.214498,26.1765,39.5446,4.6
20/03/2017 14:39:44,366235,4,2017.215372,39.7938,38.6226,16.6
24/03/2017 08:54:24,366587,4.1,2017.225674,42.2395,40.0175,7.08
24/03/2017 15:19:06,366611,4.2,2017.226406,26.1126,39.5541,9.65
28/03/2017 21:53:30,366964,4,2017.238115,37.1816,38.2868,12
29/03/2017 18:10:43,367059,4,2017.240431,31.0575,38.2003,14.87
2/4/2017 5:32,367411,4.3,2017.249948,27.5718,38.6275,12.56
3/4/2017 9:05,367501,4,2017.253093,31.7975,38.4801,13.84
4/4/2017 13:00,367642,4,2017.25628,27.5836,38.6271,18.4
8/4/2017 21:30,368037,4.2,2017.26821,43.5396,38.708,14.54
13/04/2017 16:22:16,368412,5,2017.281321,28.647,37.1533,11.33
18/04/2017 22:40:54,368902,4,2017.29574,42.6735,37.5431,14.16
19/04/2017 11:23:11,368972,4.2,2017.29719,27.6258,38.636,21.92
20/04/2017 14:11:24,369041,4.2,2017.30025,28.463,39.3975,10.59
21/04/2017 13:09:20,369153,4.9,2017.302872,29.0526,38.7923,5.71
21/04/2017 14:12:21,369170,4.9,2017.302992,27.5873,38.6313,13.2
1/5/2017 16:30,370398,4.5,2017.330652,42.9285,38.2651,12.44
1/5/2017 18:09,370414,4.1,2017.330839,42.9258,38.2635,11.66
2/5/2017 22:47,370507,4,2017.334109,26.744,35.7701,8.38
3/5/2017 13:53,370579,4,2017.335832,26.7788,35.7261,8.19
8/5/2017 8:47,371038,4.2,2017.348948,27.1403,37.8695,5.08
11/5/2017 17:58,371338,4.7,2017.358215,40.705,40.0566,6.41
12/5/2017 5:55,371460,4.2,2017.359581,27.1431,37.8695,7.05
17/05/2017 11:30:32,372563,4.9,2017.373917,27.4441,36.0603,26.21
20/05/2017 09:12:31,372812,4.1,2017.381873,26.92,35.053,35.1
20/05/2017 11:05:01,372839,4.1,2017.382087,39.4746,39.7661,8.46
20/05/2017 11:06:14,372840,4.3,2017.382089,27.5801,35.702,7.6
26/05/2017 01:03:06,373235,4.3,2017.39738,28.1918,34.3766,7.56
27/05/2017 15:53:23,373447,5.1,2017.401814,27.8156,38.7358,11.03
30/05/2017 12:29:22,374201,4.2,2017.409645,31.5001,35.4025,13.75
12/6/2017 12:28,375576,6.2,2017.44526,26.313,38.8486,15.96
14/06/2017 04:35:54,376247,4.4,2017.44984,26.3925,38.8613,11.78
15/06/2017 10:37:04,376483,4.1,2017.453267,26.2635,38.8956,13.79
16/06/2017 13:25:50,376682,4.2,2017.456328,26.3946,38.7918,18.38
17/06/2017 03:40:37,376792,4.5,2017.457954,26.2196,38.906,12.35
17/06/2017 19:33:32,376889,4.2,2017.459767,26.4366,38.8185,12.43
17/06/2017 19:50:04,376890,5.3,2017.459798,26.436,38.8381,10.25
22/06/2017 02:48:52,377693,5,2017.471554,26.453,38.8216,13.5
22/06/2017 08:56:33,377770,4,2017.472254,27.5446,38.6325,16.53
26/06/2017 05:54:53,378312,4.1,2017.482867,26.457,38.801,16.73
3/7/2017 13:53,380070,4.2,2017.502956,26.488,34.807,15
5/7/2017 7:26,380201,4.1,2017.507698,27.62,38.6205,10.26
19/07/2017 04:42:50,381299,4,2017.545744,27.8233,38.7851,13.12
20/07/2017 22:31:09,381491,6.5,2017.550516,27.4435,36.9198,19.44
22/07/2017 17:09:21,382235,4.6,2017.555383,27.3148,36.9143,7.85
22/07/2017 17:25:48,382240,4.6,2017.555414,26.806,36.584,127.2
22/07/2017 22:12:32,382315,4,2017.55596,27.1296,40.0158,14.72
27/07/2017 12:45:18,383447,4.1,2017.568579,25.195,40.2238,32.94
30/07/2017 07:02:14,384019,4.3,2017.576146,27.5933,36.9956,10.37
30/07/2017 17:51:18,384088,4.4,2017.577381,27.6333,36.9601,20.97
5/8/2017 3:20,385056,4.2,2017.592163,26.6051,38.9431,5.9
8/8/2017 7:42,385714,5.1,2017.60088,27.6236,36.9576,11.03
9/8/2017 20:14,386126,4,2017.60505,27.8866,39.3031,13.08
10/8/2017 15:19,386289,4,2017.607229,39.6228,39.9381,12.1
13/08/2017 11:16:51,386789,4.8,2017.614986,27.6848,37.0813,26.19
13/08/2017 12:28:14,386804,4.1,2017.615122,27.7023,37.1133,14.4
13/08/2017 16:35:22,386857,4.3,2017.615592,27.7206,37.131,7.12
14/08/2017 02:43:48,386981,4.7,2017.61675,27.7088,37.1215,6.9
18/08/2017 04:30:01,387610,4.3,2017.627911,37.5423,37.572,9.02
18/08/2017 12:47:33,387643,4.2,2017.628858,27.645,36.9051,9.12
18/08/2017 14:10:47,387660,4.5,2017.629016,27.62,36.9063,16.79
1/9/2017 16:48,389273,4.8,2017.667672,28.0248,36.0123,61.98
8/9/2017 23:23,389990,4,2017.687602,27.7283,37.1208,6.98
16/09/2017 08:12:41,390708,4.1,2017.707787,26.3946,39.4273,13.27
16/09/2017 08:33:55,390710,4.2,2017.707827,27.7191,37.1255,11.28
18/09/2017 09:41:07,390903,4.1,2017.713434,43.623,39.1863,4.31
21/09/2017 08:27:12,391177,4,2017.721513,27.342,35.62,15
22/09/2017 04:20:21,391217,4.1,2017.723783,26.2496,38.9458,11.61
24/09/2017 16:57:16,391402,4.5,2017.730703,27.23,36.917,9.2
29/09/2017 16:08:41,391786,4.4,2017.744309,30.6678,37.0441,52.43
4/10/2017 18:46,392144,4,2017.758308,43.4613,38.8105,22.43
5/10/2017 13:43,392231,4,2017.760471,29.5105,37.8671,6.33
10/10/2017 19:59,392789,4.2,2017.774885,27.295,36.92,8.4
24/10/2017 09:36:23,394055,4.6,2017.812056,27.3866,36.9508,12.09
4/11/2017 21:54,395036,4.2,2017.843596,28.187,36.7326,66.78
7/11/2017 2:40,395234,4.4,2017.849621,28.4438,36.3163,41.89
11/11/2017 8:56,395654,4.4,2017.861295,27.4725,38.857,18.09
19/11/2017 09:14:49,396415,4.2,2017.883247,26.3531,38.7583,8.56
22/11/2017 20:22:51,396691,5,2017.892738,28.5921,37.1206,24.75
24/11/2017 12:00:43,396915,4,2017.897262,27.171,35.967,28.11
24/11/2017 21:49:14,396950,5.1,2017.898381,28.6045,37.1146,24.46
8/12/2017 5:20,398156,4.5,2017.934857,27.6161,36.3141,7.25
16/12/2017 16:57:07,398822,4.3,2017.9581,26.6036,34.3781,8.11
25/12/2017 05:13:51,399531,4.8,2017.981419,26.7228,38.5685,9.94
31/12/2017 20:12:02,400190,4,2017.999566,27.8495,40.5491,13.79
4/1/2018 4:53,400442,4,2018.008778,27.9778,39.3356,4.71
5/1/2018 4:33,400530,4.2,2018.011479,28.6075,37.1116,13.31
6/1/2018 19:45,400693,4,2018.015954,36.5975,40.5446,15.81
14/01/2018 11:56:18,401425,4.1,2018.036979,26.0538,39.5368,10.24
19/01/2018 13:53:12,401835,4.1,2018.0509,38.8178,38.29,9.17
16/02/2018 06:09:47,403880,4.3,2018.126731,26.59,34.397,48.7
25/02/2018 15:21:16,405634,4.4,2018.152438,25.6753,38.6031,14.82
3/3/2018 9:05,407607,4.2,2018.168162,40.046,39.9981,8.37
7/3/2018 0:33,407840,4.2,2018.178147,40.284,39.065,12.8
7/3/2018 7:58,407870,4.1,2018.178993,40.224,39.268,10.8
7/3/2018 16:02,407888,4,2018.179913,26.0895,39.5703,11.35
8/3/2018 4:56,407930,4.1,2018.181386,26.672,34.722,40.4
24/03/2018 15:04:06,409141,4.1,2018.226378,40.9838,38.3408,12.01
30/03/2018 04:27:30,409478,4.3,2018.241605,27.7791,34.6725,10.26
2/4/2018 9:46,409656,4.1,2018.250431,26.3396,35.4788,4.95
7/4/2018 21:16,410003,4.7,2018.265442,31.6393,40.8526,10.47
13/04/2018 17:14:00,410440,4.8,2018.281419,31.953,37.0911,10.76
13/04/2018 17:55:47,410443,4.4,2018.281499,31.9581,37.0928,10.38
24/04/2018 00:34:29,411017,5.1,2018.309655,38.5036,37.5836,9.79
26/04/2018 11:37:41,411208,4.2,2018.316396,29.3133,37.8166,15.68
1/5/2018 4:03,411564,4.2,2018.329231,27.5366,36.8803,15.69
2/5/2018 21:16,411681,4.4,2018.333935,28.3801,35.9156,46.99
3/5/2018 2:04,411695,4.3,2018.334484,26.8993,39.967,10.39
3/5/2018 2:32,411702,4,2018.334537,31.6535,40.8483,9.45
6/5/2018 18:18,411934,4.2,2018.344555,43.2398,39.8856,18.7
18/05/2018 04:35:06,412624,4.1,2018.375866,35.4666,40.6888,12.84
21/05/2018 01:09:24,412782,4,2018.383694,38.595,37.4565,9.67
23/05/2018 22:10:43,412926,4.2,2018.391573,42.392,38.2403,3.69
29/05/2018 10:25:00,413222,4.1,2018.406669,26,39.5906,6.42
9/6/2018 22:24,413846,4.1,2018.438175,27.5743,36.8686,13.55
14/06/2018 15:42:21,414120,4.5,2018.451108,43.5556,38.9413,13.66
23/06/2018 03:50:03,415613,4.7,2018.47441,44.3003,38.6235,8.48
27/06/2018 01:00:48,415784,4.2,2018.485047,26.4095,38.8206,7
3/7/2018 13:16,416065,4.1,2018.502885,37.3968,37.6883,10.63
8/7/2018 13:15,416369,4.1,2018.516583,27.7473,35.5801,21.45
8/7/2018 19:43,416386,4.1,2018.51732,28.1495,35.7018,6.25
21/07/2018 06:15:13,417134,4.5,2018.551399,44.1533,39.0388,7.52
23/07/2018 02:40:24,417225,4.6,2018.55647,29.848,37.5318,17.58
26/07/2018 08:17:51,417483,4.5,2018.565331,26.6698,37.6546,4.5
31/07/2018 14:36:05,417852,4.1,2018.579749,36.0845,37.0201,10
4/8/2018 7:09,418118,4.3,2018.589858,36.3113,37.4635,15.29
6/8/2018 5:19,418176,4,2018.595127,31.541,35.5516,20.82
19/08/2018 05:46:14,418888,4.9,2018.630796,26.0695,35.8861,28.49
19/08/2018 15:22:14,418893,4.8,2018.631892,36.3855,37.3773,10.53
6/9/2018 23:53,420013,4.2,2018.68218,26.4483,38.893,11.62
10/9/2018 15:07,420303,4.3,2018.692137,27.7633,36.9653,6.93
10/9/2018 23:02,420340,4.8,2018.693042,30.6241,37.1958,50.33
12/9/2018 6:21,420513,5.2,2018.696617,31.2135,36.0535,36.68
12/9/2018 18:13,420574,4.1,2018.697971,28.6991,36.4171,14.86
17/09/2018 00:24:10,420908,4.5,2018.709635,26.512,34.29,37.4
26/09/2018 02:52:21,421605,4.5,2018.734574,26.7266,35.6846,42.77
28/09/2018 00:26:32,421700,4,2018.739777,30.4376,37.2003,78.07
2/10/2018 15:29,421974,4.4,2018.752453,37.4016,37.6878,10.27
10/10/2018 9:08,422539,4.1,2018.773646,35.852,37.4341,7.02
15/10/2018 14:21:24,422891,4,2018.78794,27.5953,36.891,7.01
18/10/2018 08:03:17,423081,4.2,2018.79544,42.7146,39.269,11.06
18/10/2018 19:00:47,423127,4,2018.796691,35.197,40.7225,11.15
24/10/2018 02:36:13,423446,4,2018.811256,28.724,36.442,24.8
26/10/2018 18:37:42,423639,4.1,2018.818565,31.2291,36.0875,52.85
28/10/2018 08:15:36,423704,4.1,2018.822861,26.844,38.1855,10.69
29/10/2018 04:32:38,423783,4,2018.825176,28.6886,36.4288,6.01
30/10/2018 00:25:42,423840,4.3,2018.827446,28.6861,36.3975,11.1
7/11/2018 10:38,424566,4.1,2018.850529,26.538,38.7715,11.62
10/11/2018 15:01,424894,4,2018.85925,41.0633,40.272,17.78
22/11/2018 05:50:52,425662,4.1,2018.891079,42.4641,37.2593,6.91
25/11/2018 02:40:11,425821,4.4,2018.898935,28.3851,35.83,21.06
30/11/2018 02:36:34,426244,4.1,2018.912627,28.9493,40.6025,14.28
30/11/2018 15:04:44,426298,4.2,2018.91405,26.613,34.774,14.4
17/12/2018 14:40:55,427469,4,2018.96058,26.1676,39.5166,8.26
20/12/2018 06:34:24,427611,4.5,2018.967874,28.9716,40.5938,12.47
21/12/2018 08:31:08,427710,4.1,2018.970835,30.6386,35.7955,31.3
27/12/2018 14:36:47,428093,4.1,2018.98797,38.6271,39.5588,11.18
1/1/2019 2:09,428352,4.2,2019.000247,40.4995,39.4006,11.68
8/1/2019 7:06,428745,4.1,2019.019989,26.2098,35.6856,6.78
10/1/2019 18:24,428894,4.8,2019.026759,26.8216,34.8435,8
20/01/2019 15:49:50,429607,4.7,2019.053862,28.1908,35.5435,41.67
22/01/2019 20:12:08,429720,4.5,2019.05984,27.9853,36.7891,65.88
24/01/2019 14:30:52,429847,5.1,2019.064671,28.0576,35.9788,51.33
25/01/2019 20:20:34,429924,4.3,2019.068076,27.0743,38.5653,15.15
1/2/2019 10:29,430286,4.5,2019.08613,27.1968,35.788,30.99
2/2/2019 12:20,430379,4.3,2019.08908,35.8176,37.2716,33.05
5/2/2019 15:11,430561,4.2,2019.097625,30.1061,36.6115,20.51
11/2/2019 16:38,430995,4,2019.114228,28.8265,36.516,12.91
12/2/2019 17:14,431052,4.7,2019.117037,33.0075,40.5541,17.66
16/02/2019 17:52:04,431253,4.1,2019.128067,26.273,35.5101,11.18
18/02/2019 16:31:30,431394,4,2019.133393,44.2713,38.573,11.25
19/02/2019 21:33:55,431501,4,2019.136708,27.1253,40.3521,6.79
20/02/2019 05:35:23,431562,4,2019.137624,35.929,36.2295,25.72
20/02/2019 18:23:28,431610,5,2019.139086,26.4261,39.6011,5.8
4/3/2019 21:07,432459,4,2019.172274,28.4505,40.457,13.72
7/3/2019 16:25,432643,4.3,2019.179957,31.156,35.5851,21.88
15/03/2019 21:54:19,433170,4.3,2019.202501,25.671,39.7245,14.73
16/03/2019 08:50:18,433213,4.2,2019.203749,26.7923,34.8245,7.5
20/03/2019 06:34:27,433515,5.5,2019.214449,29.4335,37.4401,10.76
21/03/2019 05:51:07,434006,4.1,2019.217106,38.1611,38.7653,16.08
22/03/2019 15:32:46,434619,4.1,2019.220953,29.3685,37.465,7
22/03/2019 18:24:36,434637,4,2019.22128,28,35.211,42.6
25/03/2019 06:15:27,435008,4.1,2019.228112,29.4038,37.391,3.27
25/03/2019 11:29:23,435078,4.5,2019.228709,38.1668,38.769,10.72
27/03/2019 11:27:02,435489,4.3,2019.234184,29.4201,37.4703,6.51
28/03/2019 04:19:22,435605,4.1,2019.23611,38.1505,38.7818,16.98
31/03/2019 11:30:15,435989,4.9,2019.245149,29.3938,37.4725,10.3
4/4/2019 15:01,436556,4.3,2019.256509,29.3365,37.4646,7.17
4/4/2019 17:31,436571,5.2,2019.256794,39.1205,38.3865,8.92
8/4/2019 17:38,436958,4,2019.267767,38.1586,38.772,16.55
15/04/2019 04:41:28,437404,4.5,2019.285467,38.16,38.7686,17.77
22/04/2019 19:36:38,438005,4.3,2019.306348,28.6813,37.1218,6.94
26/04/2019 09:16:12,438248,4.4,2019.316127,27.3553,34.9791,8.99
29/04/2019 04:43:15,438431,4.8,2019.323827,27.6585,35.2785,38.48
29/04/2019 18:02:44,438470,4.1,2019.325348,26.3175,39.398,6.97
12/5/2019 22:24,440156,4.3,2019.361461,27.8986,39.3191,11.53
19/05/2019 11:34:22,440541,4,2019.379403,27.6158,36.8955,17.16
28/05/2019 05:27:46,441054,4.6,2019.403363,27.6741,36.9453,8.52
29/05/2019 19:42:25,441177,4.5,2019.407729,39.8848,39.2716,7.28
30/05/2019 21:43:45,441256,4.2,2019.4107,27.6573,36.9386,7.01
2/6/2019 13:08,441386,4.6,2019.417939,30.7611,40.745,6.29
19/06/2019 00:45:30,442138,4.1,2019.4631,38.6421,39.5406,9.71
3/7/2019 1:02,442730,4.3,2019.501488,27.8163,35.2833,6.72
15/07/2019 00:15:26,443257,4.3,2019.534276,41.7896,40.4308,7.03
3/8/2019 9:51,444325,5,2019.587427,27.659,34.891,68.3
8/8/2019 8:39,444562,4.8,2019.600988,26.9535,37.972,18.47
8/8/2019 11:19,444580,4.2,2019.601293,29.614,37.828,17.7
8/8/2019 11:25,444581,6,2019.601304,29.584,37.851,10.92
11/8/2019 12:35,444976,4,2019.609656,27.844,35.1476,6.6
12/8/2019 13:34,445042,4.2,2019.612508,40.8303,38.3153,6.41
12/8/2019 23:38,445081,4.1,2019.613658,27.864,35.1316,26.97
20/08/2019 09:34:52,445595,4.3,2019.63397,31.2746,36.2676,36.29
27/08/2019 04:31:26,446009,4.1,2019.652571,27.6675,35.8936,34.44
28/08/2019 11:58:19,446122,4.6,2019.656161,27.615,35.7948,27.13
29/08/2019 22:15:07,446228,4,2019.660074,35.56,36.386,18.23
30/08/2019 15:38:14,446252,4.4,2019.662059,26.805,37.5405,7.11
30/08/2019 17:21:05,446263,4.4,2019.662255,26.7901,37.5363,7.19
2/9/2019 15:46,446471,4,2019.670294,40.1853,39.1418,11.19
4/9/2019 1:01,446565,4.5,2019.67409,27.8746,35.0271,21.77
6/9/2019 8:59,446719,4,2019.680479,31.668,35.989,33.9
9/9/2019 9:56,446863,4.3,2019.688805,44.2438,38.5275,21.26
10/9/2019 7:06,446909,4.2,2019.691223,27.6791,35.7205,6.73
14/09/2019 06:03:11,447171,4.8,2019.702061,32.9483,40.722,5.83
14/09/2019 15:02:31,447195,4,2019.703087,27.6371,34.917,7.98
23/09/2019 07:09:02,447679,4,2019.726844,27.0815,36.0096,29.6
24/09/2019 08:00:22,447733,4.6,2019.729681,28.216,40.8836,5.91
26/09/2019 10:59:25,447923,5.8,2019.735501,28.214,40.8818,7.97
26/09/2019 11:26:36,447925,4.1,2019.735553,28.2726,40.8416,4.58
29/09/2019 07:51:08,448451,4,2019.743362,27.8306,36.5731,23.47
3/10/2019 4:44,448824,5,2019.753967,28.4983,36.3133,18.74
4/10/2019 20:20,448978,4.1,2019.758486,27.5368,36.0468,12.2
5/10/2019 14:51,449026,4.3,2019.760601,28.054,36.1,65.6
10/10/2019 16:52,449380,4,2019.774528,29.2473,40.6778,13.86
10/10/2019 23:55,449400,4.3,2019.775335,25.7656,39.4578,28.56
20/10/2019 06:53:53,450007,4,2019.800787,43.6836,38.9521,9.41
24/10/2019 21:06:47,450288,4.6,2019.813369,28.7003,36.46,7.02
16/11/2019 18:14:11,452492,4.2,2019.876054,29.9871,36.786,53.54
24/11/2019 13:33:22,452916,4,2019.897438,35.6468,37.6265,11.25
26/11/2019 20:03:24,453046,4,2019.903659,29.6411,37.843,7
1/12/2019 6:07,453260,4,2019.915767,42.1895,40.3106,6.97
1/12/2019 6:07,453261,4,2019.915768,42.2033,40.3255,7.04
3/12/2019 9:45,453353,4.3,2019.921663,27.1506,35.2466,7.77
10/12/2019 20:14,453779,4.6,2019.942036,27.9336,39.443,7
10/12/2019 21:58,453801,5.1,2019.942234,26.7983,35.3641,22.63
22/12/2019 23:58:03,455374,4.2,2019.975339,40.0195,39.4648,13.21
27/12/2019 07:02:25,455571,4.9,2019.987105,39.0158,38.3898,11.88
29/12/2019 11:20:08,455731,4.2,2019.993075,42.1726,40.323,7
4/1/2020 22:11,456062,4,2020.010723,26.457,37.9433,12.12
